scenario,method,universe_size,set_size,k,m,ring_dim,num_cts,phase_encode_ms,phase_encrypt_ms,phase_compute_ms,phase_decrypt_ms,total_ms,memory_bytes,ct_size_bytes,jaccard_computed,jaccard_expected,jaccard_error
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.800000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.669355,0.666667,0.002688
accuracy_0.800000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.666667,0.666667,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_0.900000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,0.758065,0.818182,0.060117
accuracy_0.900000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,0.818182,0.818182,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,piccard,262144,500,128,32,16384,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_1.000000,baseline,262144,500,0,0,262144,1,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
