label,k,m,ring_dim,time_ms,phase_minhash_ms,phase_encode_ms,phase_encrypt_ms,phase_multiply_ms,phase_rotate_sum_ms,phase_decrypt_ms,phase_bias_correction_ms,memory_bytes,ct_size_bytes,jaccard_computed,jaccard_expected,jaccard_error
accuracy_k512_0.300000_t1,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t2,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t3,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t4,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t5,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t6,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t7,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t8,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t9,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t10,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t11,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t12,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t13,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t14,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t15,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t16,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t17,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t18,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t19,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t20,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t21,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t22,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t23,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t24,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t25,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t26,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t27,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t28,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t29,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t30,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t31,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t32,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t33,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t34,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t35,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t36,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t37,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t38,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t39,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t40,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t41,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t42,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t43,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t44,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t45,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t46,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t47,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t48,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.300000_t49,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.181452,0.176471,0.004981
accuracy_k512_0.400000_t0,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t1,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t2,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t3,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t4,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t5,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t6,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t7,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t8,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t9,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t10,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t11,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t12,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t13,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t14,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t15,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t16,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t17,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t18,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t19,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t20,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t21,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t22,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t23,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t24,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t25,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t26,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t27,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t28,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t29,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t30,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t31,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t32,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t33,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t34,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t35,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t36,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t37,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t38,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t39,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t40,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t41,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t42,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t43,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t44,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t45,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t46,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t47,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t48,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.400000_t49,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.229839,0.250000,0.020161
accuracy_k512_0.500000_t0,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t1,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t2,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t3,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t4,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t5,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t6,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t7,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t8,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t9,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t10,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t11,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t12,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t13,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t14,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t15,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t16,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t17,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t18,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t19,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t20,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t21,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t22,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t23,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t24,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t25,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t26,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t27,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t28,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t29,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t30,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t31,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t32,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t33,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t34,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t35,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t36,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t37,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t38,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t39,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t40,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t41,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t42,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t43,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t44,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t45,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t46,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t47,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t48,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.500000_t49,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.306452,0.333333,0.026882
accuracy_k512_0.600000_t0,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t1,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t2,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t3,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t4,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t5,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t6,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t7,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t8,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t9,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t10,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t11,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t12,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t13,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t14,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t15,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t16,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t17,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t18,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t19,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t20,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t21,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t22,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t23,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t24,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t25,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t26,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t27,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t28,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t29,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t30,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t31,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t32,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t33,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t34,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t35,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t36,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t37,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
