circuit,security,k,m,ring_dim,ring_dim_requested,ring_dim_baseline,ring_dim_grew,mult_depth,natural_mult_depth,scaling_mod_size,num_limbs,plaintext_mod,log_q,log_delta,pattern,eval_noise_bits,headroom_bits,saturated,decrypt_ok,decision_ok,expected,got,ct_bytes,status
onehot,TOY,32,64,2048,2048,2048,0,2,1,45,3,12289,135.0,121.4,random,60.16,60.25,0,1,1,1,1,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,50,3,12289,150.0,136.4,all_match,66.93,68.49,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,50,3,12289,150.0,136.4,no_match,66.37,69.05,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,50,3,12289,150.0,136.4,random,65.78,69.64,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,52,3,12289,156.0,142.4,all_match,68.44,72.97,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,52,3,12289,156.0,142.4,no_match,68.08,73.33,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,52,3,12289,156.0,142.4,random,67.71,73.71,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,54,3,12289,162.0,148.4,all_match,69.32,78.09,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,54,3,12289,162.0,148.4,no_match,70.07,77.35,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,54,3,12289,162.0,148.4,random,69.82,77.60,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,58,2,12289,116.0,102.4,all_match,73.52,27.90,0,1,1,32,32,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,58,2,12289,116.0,102.4,no_match,74.50,26.91,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,58,2,12289,116.0,102.4,random,74.56,26.85,0,1,1,1,1,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,60,2,12289,120.0,106.4,all_match,76.61,28.81,0,1,1,32,32,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,60,2,12289,120.0,106.4,no_match,75.97,29.44,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,60,2,12289,120.0,106.4,random,76.12,29.30,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,40,4,12289,160.0,146.4,all_match,56.33,89.08,0,1,1,32,32,132479,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,40,4,12289,160.0,146.4,no_match,56.34,89.08,0,1,1,0,0,132479,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,40,4,12289,160.0,146.4,random,56.43,88.99,0,1,1,0,0,132479,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,45,3,12289,135.0,121.4,all_match,61.16,59.25,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,45,3,12289,135.0,121.4,no_match,61.13,59.28,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,45,3,12289,135.0,121.4,random,61.70,58.71,0,1,1,1,1,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,50,3,12289,150.0,136.4,all_match,66.11,69.31,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,50,3,12289,150.0,136.4,no_match,65.64,69.78,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,50,3,12289,150.0,136.4,random,66.09,69.32,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,52,3,12289,156.0,142.4,all_match,69.08,72.34,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,52,3,12289,156.0,142.4,no_match,67.24,74.18,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,52,3,12289,156.0,142.4,random,69.21,72.20,0,1,1,1,1,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,54,3,12289,162.0,148.4,all_match,70.74,76.68,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,54,3,12289,162.0,148.4,no_match,69.77,77.64,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,54,3,12289,162.0,148.4,random,70.68,76.73,0,1,1,1,1,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,58,3,12289,174.0,160.4,all_match,74.14,85.28,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,58,3,12289,174.0,160.4,no_match,74.70,84.72,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,58,3,12289,174.0,160.4,random,75.01,84.40,0,1,1,1,1,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,60,3,12289,180.0,166.4,all_match,76.44,88.97,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,60,3,12289,180.0,166.4,no_match,76.48,88.93,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,3,1,60,3,12289,180.0,166.4,random,75.64,89.77,0,1,1,1,1,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,40,4,12289,160.0,146.4,all_match,56.99,88.43,0,1,1,32,32,132479,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,40,4,12289,160.0,146.4,no_match,56.30,89.12,0,1,1,0,0,132479,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,40,4,12289,160.0,146.4,random,55.41,90.01,0,1,1,0,0,132479,ok
