circuit,security,k,m,ring_dim,ring_dim_requested,ring_dim_baseline,ring_dim_grew,mult_depth,natural_mult_depth,scaling_mod_size,num_limbs,plaintext_mod,log_q,log_delta,pattern,eval_noise_bits,headroom_bits,saturated,decrypt_ok,decision_ok,expected,got,ct_bytes,status
sqrt,STD128,512,256,16384,16384,16384,0,4,3,58,4,65537,232.0,216.0,all_match,131.89,83.11,0,1,1,512,512,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,58,4,65537,232.0,216.0,no_match,132.20,82.80,0,1,1,0,0,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,58,4,65537,232.0,216.0,random,132.01,82.99,0,1,1,1,1,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,60,4,65537,240.0,224.0,all_match,136.30,86.70,0,1,1,512,512,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,60,4,65537,240.0,224.0,no_match,136.16,86.84,0,1,1,0,0,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,60,4,65537,240.0,224.0,random,135.77,87.23,0,1,1,1,1,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,40,6,65537,240.0,224.0,all_match,96.44,126.56,0,1,1,512,512,1574611,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,40,6,65537,240.0,224.0,no_match,96.36,126.64,0,1,1,0,0,1574611,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,40,6,65537,240.0,224.0,random,96.40,126.60,0,1,1,0,0,1574611,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,45,5,65537,225.0,209.0,all_match,106.41,101.59,0,1,1,512,512,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,45,5,65537,225.0,209.0,no_match,106.23,101.77,0,1,1,0,0,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,45,5,65537,225.0,209.0,random,106.12,101.88,0,1,1,1,1,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,50,5,65537,250.0,234.0,all_match,116.37,116.63,0,1,1,512,512,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,50,5,65537,250.0,234.0,no_match,116.07,116.93,0,1,1,0,0,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,50,5,65537,250.0,234.0,random,116.29,116.71,0,1,1,0,0,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,52,5,65537,260.0,244.0,all_match,120.16,122.84,0,1,1,512,512,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,52,5,65537,260.0,244.0,no_match,120.32,122.68,0,1,1,0,0,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,52,5,65537,260.0,244.0,random,120.13,122.87,0,1,1,1,1,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,54,5,65537,270.0,254.0,all_match,124.02,128.98,0,1,1,512,512,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,54,5,65537,270.0,254.0,no_match,124.30,128.70,0,1,1,0,0,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,54,5,65537,270.0,254.0,random,124.21,128.79,0,1,1,3,3,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,58,4,65537,232.0,216.0,all_match,132.11,82.89,0,1,1,512,512,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,58,4,65537,232.0,216.0,no_match,132.13,82.87,0,1,1,0,0,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,58,4,65537,232.0,216.0,random,132.24,82.76,0,1,1,3,3,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,60,4,65537,240.0,224.0,all_match,136.34,86.66,0,1,1,512,512,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,60,4,65537,240.0,224.0,no_match,135.91,87.09,0,1,1,0,0,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,5,3,60,4,65537,240.0,224.0,random,135.94,87.06,0,1,1,2,2,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,40,6,65537,240.0,224.0,all_match,96.29,126.71,0,1,1,512,512,1574611,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,40,6,65537,240.0,224.0,no_match,96.62,126.38,0,1,1,0,0,1574611,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,40,6,65537,240.0,224.0,random,96.34,126.66,0,1,1,1,1,1574611,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,45,6,65537,270.0,254.0,all_match,106.38,146.62,0,1,1,512,512,1574627,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,45,6,65537,270.0,254.0,no_match,106.38,146.62,0,1,1,0,0,1574627,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,45,6,65537,270.0,254.0,random,106.45,146.55,0,1,1,0,0,1574627,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,50,5,65537,250.0,234.0,all_match,116.66,116.34,0,1,1,512,512,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,50,5,65537,250.0,234.0,no_match,116.29,116.71,0,1,1,0,0,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,50,5,65537,250.0,234.0,random,116.32,116.68,0,1,1,4,4,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,52,5,65537,260.0,244.0,all_match,120.13,122.87,0,1,1,512,512,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,52,5,65537,260.0,244.0,no_match,120.36,122.64,0,1,1,0,0,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,52,5,65537,260.0,244.0,random,120.41,122.59,0,1,1,1,1,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,54,5,65537,270.0,254.0,all_match,124.21,128.79,0,1,1,512,512,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,54,5,65537,270.0,254.0,no_match,124.19,128.81,0,1,1,0,0,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,54,5,65537,270.0,254.0,random,124.36,128.64,0,1,1,2,2,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,58,5,65537,290.0,274.0,all_match,132.36,140.64,0,1,1,512,512,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,58,5,65537,290.0,274.0,no_match,132.34,140.66,0,1,1,0,0,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,58,5,65537,290.0,274.0,random,132.14,140.86,0,1,1,0,0,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,60,5,65537,300.0,284.0,all_match,136.22,146.78,0,1,1,512,512,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,60,5,65537,300.0,284.0,no_match,136.40,146.60,0,1,1,0,0,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,6,3,60,5,65537,300.0,284.0,random,136.60,146.40,0,1,1,1,1,1312321,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,0,3,65537,180.0,164.0,all_match,136.20,26.80,0,1,1,512,512,1574109,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,0,3,65537,180.0,164.0,no_match,136.16,26.84,0,1,1,0,0,1574109,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,0,3,65537,180.0,164.0,random,136.14,26.86,0,1,1,0,0,1574109,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,40,4,65537,160.0,144.0,all_match,96.75,46.25,0,1,1,512,512,2098559,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,40,4,65537,160.0,144.0,no_match,96.67,46.33,0,1,1,0,0,2098559,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,40,4,65537,160.0,144.0,random,96.43,46.57,0,1,1,1,1,2098559,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,45,4,65537,180.0,164.0,all_match,106.62,56.38,0,1,1,512,512,2098559,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,45,4,65537,180.0,164.0,no_match,106.55,56.45,0,1,1,0,0,2098559,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,45,4,65537,180.0,164.0,random,106.94,56.06,0,1,1,0,0,2098559,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,50,4,65537,200.0,184.0,all_match,116.76,66.24,0,1,1,512,512,2098575,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,50,4,65537,200.0,184.0,no_match,116.62,66.38,0,1,1,0,0,2098575,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,50,4,65537,200.0,184.0,random,116.60,66.40,0,1,1,0,0,2098575,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,52,3,65537,156.0,140.0,all_match,120.45,18.55,0,1,1,512,512,1574109,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,52,3,65537,156.0,140.0,no_match,120.52,18.48,0,1,1,0,0,1574109,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,52,3,65537,156.0,140.0,random,120.19,18.81,0,1,1,0,0,1574109,ok
sqrt,STD128,512,1024,32768,32768,32768,0,3,3,54,3,65537,162.0,146.0,all_match,124.15,20.85,0,1,1,512,512,1574109,ok
